,energy,valance,song_name,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cq_mean,chroma_cq_std,chroma_cq_var,chroma_cens_mean,chroma_cens_std,chroma_cens_var,melspectrogram_mean,melspectrogram_std,melspectrogram_var,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var,rms_mean,rms_std,rms_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,contrast_mean,contrast_std,contrast_var,rolloff_mean,rolloff_std,rolloff_var,poly_mean,poly_std,poly_var,tonnetz_mean,tonnetz_std,tonnetz_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,frame_mean,frame_std,frame_var
49,0.668,0.659,John Mayer - Carry Me Away (Official Lyric Video)-6YDwBktDthA.wav,117.4538352,148152,1346.836364,0.366499543,0.315531284,0.09956,0.446754664,0.296335459,0.087814711,0.24120492,0.158598613,0.02515352,3.474439621,59.47685623,3537.496582,-3.580151558,71.46822357,5107.70752,0.006283561,3.159494877,9.98240757,0.092202015,0.079790503,0.006366524,1173.552192,754.2550037,568900.6107,1406.651812,552.346358,305086.4992,24.74626716,14.11593131,199.2595168,2419.614536,1644.699528,2705036.536,0.791130395,1.279242113,1.636460384,0.009057471,0.08214101,0.006747145,0.050595121,0.045615325,0.002080758,-2.64E-06,0.096254908,0.009265007,-2.52E-05,0.057401594,0.003294943,6.824344671,3.045789872,9.276835944
50,0.573,0.767,JOHN.k - If We Never Met (Lyrics)-ATE6kDsmuOE.wav,53.83300781,67747,1302.826923,0.323684663,0.321305662,0.103237331,0.398964882,0.312674642,0.097765423,0.233335521,0.169964314,0.028887868,11.58360386,113.5162125,12885.93066,-4.904802799,57.06078339,3255.932861,0.012167902,4.844773293,23.47182655,0.196640462,0.110425003,0.012193682,1584.659116,809.4411157,655194.9198,1738.115092,475.7769644,226363.7199,26.83965867,16.33680499,266.8911971,3346.600597,1757.200411,3087753.284,1.824291507,2.507642173,6.288269267,0.010480337,0.111517582,0.012436171,0.071051158,0.060607037,0.003673213,5.31E-06,0.168851376,0.028510787,6.19E-05,0.128672436,0.016556595,3.312326531,1.810311938,3.277229311
51,0.455,0.365,Jon Bryant -Headphones [Official Music Video]-9GXURaGDYUU.wav,161.4990234,196084,1298.569536,0.283498108,0.314189434,0.098715007,0.370974094,0.300630987,0.090378992,0.223441111,0.177677146,0.031569168,9.784910202,79.70448303,6352.805176,-2.329577923,62.95016861,3962.723633,0.013133127,2.715178728,7.372195244,0.174974442,0.106232502,0.011285345,1214.574832,699.1087938,488753.1056,1493.364031,624.6587006,390198.4922,24.84031965,15.15962108,229.8141113,2727.125176,1610.114031,2592467.194,1.557233087,2.272968258,5.166384703,-0.02606565,0.09689647,0.009388926,0.041539242,0.035329464,0.001248171,-1.86E-05,0.17216973,0.029642414,2.21E-05,0.073931739,0.005465901,3.94739229,0.959520903,0.920680363
52,0.774,0.35,Jonas Brothers - I Believe (Lyrics)-ii_P1r1L8gg.wav,99.38401442,108137,1188.318681,0.436370164,0.295365989,0.087241061,0.451727748,0.278283805,0.077441879,0.244629633,0.15326342,0.023489676,14.99630547,99.82105255,9964.243164,5.731814861,52.48553848,2754.731934,0.01299699,3.308350325,10.94518185,0.241679087,0.084491886,0.007138879,1439.321157,795.8031455,633302.6464,1676.812022,567.5529848,322116.3906,24.26528524,17.09569303,292.2627201,3145.451813,1715.889872,2944278.054,2.70714399,3.322401778,11.03835357,-0.007328866,0.080846341,0.006536131,0.057768358,0.05181485,0.002684779,-3.26E-06,0.188506529,0.03553471,-0.000129818,0.114668138,0.013148783,2.644752834,1.43046794,2.046238527
53,0.393,0.529,Josie Dunne - Stay The Way I Left You (Lyrics) ft. Dahl-mKOgWq7joAI.wav,184.5703125,222516,1390.725,0.209006503,0.292426378,0.085513189,0.336013854,0.305630654,0.093410105,0.206001882,0.183764428,0.033769365,3.958087444,29.04976273,843.8887329,-8.961789131,68.61522675,4708.049316,0.011980494,3.26829505,10.68175316,0.116781406,0.061359551,0.003764995,1292.498355,902.2994768,814144.3458,1351.524941,639.9517164,409538.1993,25.62159215,15.24736535,232.4821503,2566.713646,1769.510745,3131168.276,1.073614055,1.449493683,2.101031937,0.02134058,0.095182068,0.009059626,0.062210319,0.066167958,0.004378199,8.49E-06,0.11369206,0.012925885,-1.33E-05,0.044613037,0.001990323,12.37043084,4.289429425,18.39920479
54,0.435,0.137,JP Saxe - Explain You-NkieGPi4VAc.wav,123.046875,150658,1255.483333,0.372452706,0.297748327,0.088654071,0.480243951,0.274585158,0.075397015,0.250656902,0.143193753,0.020504451,7.244050026,49.60357285,2460.514404,0.295069516,67.66538239,4578.604004,0.011957962,2.57855463,6.648944378,0.156265125,0.079088181,0.00625494,866.0789411,559.6961565,313259.7876,1181.032743,557.4869772,310791.7297,25.44482293,14.39596724,207.2438727,1719.585435,1386.824876,1923283.237,1.523042575,1.944515711,3.78114135,0.010631533,0.079797538,0.006367647,0.035737879,0.026534577,0.000704084,1.63E-05,0.138972118,0.01931325,2.62E-05,0.065882877,0.004340554,5.434630385,2.130517517,4.539104889
55,0.473,0.604,JP Saxe - If the World Was Ending (Official Video) ft. Julia Michaels-1jO2wSpAoxA.wav,75.99954044,88910,1234.861111,0.333234847,0.302876681,0.09173429,0.51679939,0.260251403,0.067730792,0.263149028,0.118684129,0.014085923,2.436735868,16.40499306,269.1237793,-6.58386898,71.47534943,5108.725098,0.007118992,3.606822252,13.00916672,0.086530693,0.064672858,0.004182578,1667.729174,1041.818222,1085385.208,1543.118641,422.879966,178827.4657,25.13432418,15.98172182,255.4154322,3019.319243,1797.211863,3229970.479,0.934468638,1.391623828,1.936616878,-0.013003088,0.067800811,0.00459695,0.099017731,0.096665163,0.009344154,-1.98E-06,0.080978841,0.006557573,-1.84E-05,0.054117586,0.002928713,2.713251701,1.673613971,2.800983724
56,0.466,0.396,Julia Michaels - 17-aB1r9JDPRxE.wav,99.38401442,120610,1269.578947,0.287195414,0.305020154,0.093037292,0.387604535,0.296149164,0.087704331,0.232163531,0.171561732,0.029433428,3.738533974,32.32069778,1044.627563,-6.993639469,67.05465698,4496.32666,0.011383387,3.949929237,15.60194111,0.110583268,0.0645997,0.004173121,1333.396041,794.7526948,631631.8459,1341.581212,521.9179586,272398.3555,25.90830239,14.53695029,211.3229238,2615.088354,1551.930984,2408489.778,1.105803208,1.495459072,2.236397836,0.01762449,0.107457609,0.011547138,0.06774241,0.059404967,0.00352895,-1.10E-06,0.109415121,0.011971669,3.95E-05,0.046550032,0.002166905,3.55845805,1.699517877,2.888361013
57,0.485,0.408,Julia Michaels - Falling For Boys (Official Audio)-nMNmrzWhL18.wav,73.828125,84510,1207.285714,0.228246301,0.301634431,0.090983339,0.380971134,0.291404694,0.084916689,0.234514864,0.168333335,0.028336112,4.946849823,35.25212479,1242.71228,-11.68235683,60.42194748,3650.811768,0.007750941,3.101858854,9.621527672,0.129836947,0.072444104,0.005248148,1636.505461,697.814664,486945.3053,1612.130935,375.9146578,141311.8299,26.46701652,15.56453183,242.2546512,3265.801085,1331.940365,1774065.137,1.316035983,1.785001555,3.186230552,0.02273801,0.103660099,0.010745416,0.076109328,0.054543762,0.002975022,2.33E-06,0.126734063,0.016061524,1.20E-05,0.053320311,0.002843055,4.923791383,2.98739381,8.924521773
58,0.251,0.339,JUNG - Let Him Go (Lyrics) feat. Clara Mae-yWZzEi8RB2g.wav,143.5546875,185482,1288.069444,0.281920075,0.312519848,0.097668655,0.376080692,0.289760172,0.083960958,0.224858439,0.181030427,0.032772016,6.020040035,55.07917023,3033.714844,-4.00348711,67.99291229,4623.036133,0.012829431,3.084652662,9.515082359,0.1336959,0.092160545,0.008493566,1351.306888,938.9144376,881560.3211,1543.664013,651.9261383,425007.6898,26.76503917,15.36876871,236.1990516,2768.283261,2099.137686,4406379.026,1.216849622,1.802557666,3.249214138,-0.022699656,0.09454842,0.008939404,0.057388353,0.057319522,0.003285528,5.34E-06,0.145279661,0.021106178,-4.95E-05,0.047967672,0.002300898,7.234176871,4.821775939,23.2495232
59,0.553,0.86,Justin Bieber - Intentions (Lyrics) ft. Quavo-yrYxt1FZYgA.wav,143.5546875,185940,1273.561644,0.323318094,0.321670145,0.103471681,0.400516361,0.298544198,0.089128636,0.240003163,0.160411393,0.025731815,18.82361794,224.8605804,50562.27734,-1.003148317,47.79958344,2284.800293,0.008814658,3.832683325,14.68946171,0.244590685,0.150090754,0.022527233,1984.862903,1006.674074,1013392.691,2042.972803,481.7896762,232121.292,25.57972208,17.89436857,320.2084264,4283.615764,1999.299148,3997197.084,2.246375732,2.947930645,8.690295085,-0.015478926,0.093228631,0.008691578,0.079695852,0.063321316,0.004009589,-1.81E-05,0.243567452,0.059325106,-0.000132077,0.101531439,0.010308634,2.093278912,1.168710742,1.365884799
60,0.477,0.531,Kelsea Ballerini - Better Luck Next Time (Lyrics)-HxvKtkCHeWo.wav,99.38401442,127518,1275.18,0.291764796,0.296855807,0.088123366,0.424430698,0.296597004,0.087969787,0.241923666,0.157500074,0.024806273,4.208130836,31.20703316,973.8789673,-4.677624702,59.74980927,3570.039551,0.010388591,3.066546917,9.403710365,0.124044791,0.056922119,0.003240128,1507.805193,731.1373253,534561.7885,1561.211206,480.9435368,231306.6856,27.67982122,15.71477659,246.9542033,2995.690219,1416.455042,2006344.885,1.273403884,1.584716126,2.511325201,0.007366192,0.101862272,0.010375922,0.077541859,0.062141615,0.00386158,1.55E-06,0.119585633,0.014300724,4.31E-05,0.043055579,0.001853783,2.737632653,1.515267063,2.296034271
61,0.455,0.204,Lauv - Changes [Official Video]-pPAAFMtDUzo.wav,143.5546875,185687,1289.493056,0.299181223,0.303186476,0.091922045,0.436822116,0.291880161,0.085194021,0.238687295,0.162362892,0.026361709,11.7409296,119.7139435,14331.42871,0.079620533,52.6381073,2770.770508,0.010582357,2.863959074,8.202261925,0.197787821,0.107927665,0.01164838,1364.905474,723.2354846,523069.5661,1629.364852,471.6395102,222443.8276,25.58637854,16.42026481,269.6250965,2821.687104,1601.894486,2566065.945,2.001344636,2.604605017,6.783967296,-0.007436105,0.088866259,0.007897212,0.056632311,0.045573273,0.002076923,3.76E-06,0.171927422,0.029559037,-6.19E-06,0.097784266,0.009561762,2.627337868,1.319156564,1.740174041
62,0.508,0.143,Lauv - Modern Loneliness [Official Audio]-bDidwMxir4o.wav,83.35433468,101856,1520.238806,0.293007791,0.30528006,0.093195923,0.378664792,0.287240177,0.082506925,0.226063085,0.179523856,0.032228815,2.717309475,27.82565689,774.2671509,-5.734437466,69.78607941,4870.09668,0.015250978,3.264535666,10.65719318,0.092320897,0.057434775,0.003298753,1327.557811,877.453312,769924.3148,1455.426133,671.5773203,451016.0971,27.2822404,14.4036233,207.464364,2825.120417,1891.491831,3577741.348,0.874382909,1.185772784,1.406057095,0.01742023,0.102547021,0.010515891,0.059850356,0.056333132,0.003173422,-1.19E-05,0.093477033,0.008737956,2.60E-05,0.034068685,0.001160675,6.851047619,3.869377277,14.97208051
63,0.398,0.567,Lauv - Sims [Official Audio]-4-wBllGU6hA.wav,99.38401442,128689,1313.153061,0.303080201,0.302241743,0.091350071,0.431892902,0.28302303,0.080102034,0.241384433,0.158325263,0.025066889,9.587058067,68.46025848,4686.807129,-4.569059372,59.76469421,3571.818848,0.008352166,3.754806519,14.09857178,0.186478883,0.084322028,0.007110205,1303.441886,778.3268944,605792.7546,1480.752403,565.625815,319932.5625,26.07043992,15.88882745,252.4548379,2593.363485,1746.880649,3051592.001,1.906107193,2.408167652,5.79927144,-0.01764221,0.091713278,0.008411325,0.062160433,0.053275835,0.002838315,1.10E-05,0.170823574,0.029180694,-1.14E-06,0.076093055,0.005790154,4.751963719,2.610559876,6.815022865
64,0.466,0.246,Lauv – Feelings (Lyrics)-S_w9RTYlsT4.wav,69.83741554,81403,1214.970149,0.305572331,0.30454579,0.092748143,0.384094298,0.29657191,0.087954901,0.226615515,0.178826009,0.031978742,10.16576862,97.35077667,9477.173828,-5.33139801,54.53776169,2974.367432,0.012687306,3.236454487,10.47463799,0.179521874,0.112604968,0.01267988,1715.46158,768.405723,590447.3552,1716.163626,448.3903805,201053.9333,26.14937768,15.74871099,248.0218979,3659.832036,1595.049979,2544184.437,1.813110715,2.494542198,6.22274078,-0.011504078,0.10131864,0.010265467,0.07893244,0.057119121,0.003262594,-7.12E-06,0.183528513,0.033682715,2.07E-05,0.066782109,0.00445985,10.22490703,4.075014552,16.6057436
65,0.575,0.183,Lewis Capaldi - Before You Go (Official Video)-Jtauh8GcxBY.wav,112.3471467,141099,1271.162162,0.32662797,0.320524275,0.102735803,0.436564624,0.295657575,0.087413408,0.239268226,0.16150557,0.026084049,9.038000107,77.38361359,5988.223633,-1.553657174,57.28290558,3281.331055,0.011480323,2.367910624,5.607000351,0.171146393,0.099369548,0.009874307,1363.790062,785.0586488,616317.082,1648.701436,562.9416084,316903.2545,25.74924491,16.46270019,271.0204976,3066.818955,1735.148915,3010741.757,1.603698171,2.169132335,4.705135086,0.005153083,0.087082364,0.007583338,0.053121561,0.048527983,0.002354965,5.82E-06,0.173496202,0.03010093,-3.33E-05,0.059428778,0.00353178,13.51981859,4.185771999,17.52068723
66,0.53,0.162,Lewis Capaldi - Hold Me While You Wait (Lyrics)-QZ5GzGYgWJw.wav,107.6660156,125331,1228.735294,0.301302671,0.305903792,0.093577132,0.391969979,0.287057698,0.082402125,0.227887944,0.177201632,0.031400419,2.026855469,14.75199509,217.6213684,-4.514415264,70.49266052,4969.214844,0.013534212,2.998305082,8.989832878,0.084928669,0.041503534,0.001722543,1245.101734,753.5656151,567861.1363,1422.249996,563.0277815,317000.2827,26.43006208,15.29099926,233.8146583,2540.534638,1593.742093,2540013.859,0.860518976,1.135189635,1.288655507,0.007591681,0.099890924,0.009978197,0.05426819,0.042386906,0.00179665,8.26E-06,0.079433143,0.006309624,1.77E-05,0.032023039,0.001025475,3.590965986,1.908862111,3.643754558
67,0.446,0.135,Lewis Capaldi - Leaving My Love Behind (Lyrics)-NEjEPKQabfA.wav,103.359375,123118,1243.616162,0.267524779,0.307005197,0.094252199,0.333023012,0.294538409,0.086752877,0.212453841,0.195439757,0.038196699,2.918714285,21.03121948,442.3121643,-5.500725746,78.24752808,6122.675781,0.012637669,3.034184933,9.206277847,0.100290611,0.05053046,0.002553327,945.5512043,699.8350368,489769.0788,1105.492769,572.886442,328198.8754,26.75988124,13.34212201,178.0122197,1799.747451,1510.083992,2280353.663,0.894320285,1.202606736,1.44626296,-0.01465836,0.11643774,0.013557747,0.044322672,0.036389818,0.001324219,3.47E-06,0.09897048,0.009795156,-8.45E-06,0.033439487,0.001118199,4.610321995,2.310980204,5.340629501
68,0.612,0.308,Lukas Graham - Lie [OFFICIAL MUSIC VIDEO]-8Mq35AAJT1w.wav,92.28515625,105445,1597.651515,0.315116256,0.305162042,0.093123868,0.415701628,0.287204713,0.082486548,0.230137549,0.169485412,0.028725305,5.714544296,56.93161392,3241.208496,-4.62908411,63.15613556,3988.697266,0.012282798,2.358598232,5.56298542,0.124809168,0.102765948,0.01056084,1539.922673,707.8742908,501086.0115,1520.7727,521.3488313,271804.6039,24.76327717,16.10517057,259.376519,3040.606614,1553.741202,2414111.723,1.439243781,2.251086773,5.067391659,-0.009130235,0.084182613,0.007086712,0.078631422,0.050624381,0.002562828,2.79E-05,0.136495277,0.018630959,-5.18E-05,0.056262333,0.00316545,17.03531973,1.993136242,3.97259208
69,0.85,0.561,Luke Combs - All Over Again (Audio)-UeOOffriMLY.wav,161.4990234,79794,839.9368421,0.359780997,0.297240436,0.088351876,0.4821468,0.28129071,0.079124458,0.253745204,0.13764703,0.018946705,9.943715096,58.95212173,3475.352539,1.920846581,53.98763657,2914.665039,0.01281422,3.515724182,12.36031628,0.197684869,0.084813587,0.007193345,1596.300113,646.4909041,417950.4891,1632.70909,425.1959082,180791.5603,25.65450194,16.79304526,282.006369,3229.230473,1351.651672,1826962.243,2.604922253,3.389575673,11.48922324,0.014018381,0.076027497,0.00578018,0.077921675,0.043980848,0.001934315,-4.32E-06,0.154184029,0.023772715,-3.90E-05,0.100445256,0.010089249,4.59755102,1.60424514,2.573602471
70,0.177,0.221,Maisie Peters - Favourite Ex - Lyric Video-TbjLHBHTqS4.wav,117.4538352,144658,1247.051724,0.239314884,0.307588875,0.094610907,0.363493592,0.294173181,0.086537853,0.220038469,0.186859319,0.034916405,4.371242523,32.63028717,1064.735718,-6.054844856,68.97959137,4758.183594,0.008111825,3.026367188,9.158898354,0.126814499,0.053037155,0.00281294,1098.933437,611.7986245,374297.5569,1410.333967,488.7397627,238866.5557,27.9133998,14.86353859,220.9247794,2287.311169,1536.16407,2359800.049,1.003981644,1.259188422,1.585555481,-0.016623572,0.098664838,0.00973475,0.041177189,0.03168736,0.001004089,-4.04E-06,0.125735492,0.015809413,-2.36E-05,0.033695057,0.001135357,1.956281179,0.964030187,0.929354201
71,0.612,0.335,Maren Morris - The Bones (Official Video)-gvPMVKUI9go.wav,78.30255682,94802,1264.026667,0.296090215,0.304856211,0.092937313,0.423079163,0.287960768,0.082921408,0.238601906,0.16248835,0.026402464,12.63768959,81.63848877,6664.842285,0.915706396,57.17518234,3269.001465,0.009220774,2.717043877,7.382328033,0.213248238,0.094850123,0.008996545,1148.073449,505.1098216,255135.9319,1377.202533,457.2365993,209065.3078,25.66199493,14.51656438,210.7306414,2496.418238,1307.142678,1708621.98,2.239114502,2.890383173,8.354314887,-0.000515746,0.090176827,0.00813186,0.049651627,0.025800582,0.00066567,1.35E-05,0.190242171,0.036192082,6.85E-05,0.084169537,0.007084511,3.37385941,1.865750448,3.481024735
72,0.32,0.575,Maroon 5 - Memories (Official Video)-SlPhMPnQ58k.wav,172.265625,229010,1279.385475,0.240759388,0.297380745,0.088435307,0.408247977,0.288618088,0.083300404,0.242598378,0.156458813,0.02447936,5.250237465,39.53531647,1563.041382,-7.201038361,56.01808167,3138.025635,0.00946375,2.358568668,5.562846661,0.142400131,0.052061368,0.002710386,1444.02287,642.9578599,413394.8096,1611.468017,449.5204786,202068.6607,26.12365646,16.56514978,274.4041871,3020.410903,1566.573757,2454153.336,1.331142043,1.487176431,2.211693738,0.002865579,0.102422299,0.010490327,0.066474088,0.044229916,0.001956285,4.35E-06,0.134562284,0.018107008,2.12E-05,0.041705094,0.001739315,5.707464853,3.544315966,12.56217566
73,0.589,0.577,Matt Simons ft. Betty Who - Dust (Official Lyric Video)-m342B1Vv3tM.wav,123.046875,152251,1258.272727,0.404901862,0.306187183,0.093750596,0.539959133,0.280380249,0.07861308,0.260247101,0.124919092,0.01560478,20.81254196,223.4568024,49932.94141,1.373116374,52.5740509,2764.030762,0.010712393,2.972801208,8.837546349,0.251368284,0.161870956,0.026202207,1444.442163,820.8787892,673841.9865,1544.800669,438.3489943,192149.8408,24.78069182,16.05717313,257.832809,2907.990749,1548.188602,2396887.947,2.377996794,3.130627008,9.800825462,0.006376354,0.06833926,0.004670254,0.066181195,0.071653058,0.005134161,9.39E-06,0.179992408,0.032397266,2.91E-05,0.200557694,0.04022339,1.972535147,1.161287365,1.348588345
74,0.538,0.288,Miley Cyrus - Slide Away (Official Video)-rrvFv6j3-sM.wav,73.828125,92339,1264.917808,0.392265886,0.305386245,0.09326075,0.363146603,0.306789905,0.094120048,0.212100517,0.195823145,0.038346704,15.77027321,125.8162003,15829.7168,4.475446224,50.6178627,2562.168213,0.015826747,3.155890942,9.959648132,0.242948592,0.096941516,0.009397658,1295.613347,658.728682,433923.4765,1528.72474,454.0056323,206121.1142,25.88058109,15.62494695,244.1389672,2800.799731,1479.568011,2189121.5,2.269817957,2.764317909,7.6414535,0.00550066,0.111079071,0.01233856,0.052702251,0.044706737,0.001998692,1.33E-05,0.221401826,0.04901877,2.59E-05,0.099692598,0.009938614,6.852208617,3.859942257,14.89915422
75,0.341,0.395,Mokita - colorblind (Lyrics)-KWIpD1ZMqOg.wav,143.5546875,187054,1326.624113,0.291665405,0.305886537,0.093566567,0.415043533,0.28411743,0.080722719,0.235543929,0.166890356,0.027852391,7.535804749,73.86174011,5455.557129,-11.14468765,55.81852341,3115.70752,0.011730616,2.45668745,6.035312653,0.149606064,0.10503561,0.01103248,1577.089929,717.0034932,514094.0093,1588.984691,501.1524826,251153.8108,26.73064723,15.37540754,236.4031571,3204.747288,1562.886041,2442612.777,1.535665636,2.183727253,4.768664717,0.013619816,0.099728512,0.009945776,0.084398394,0.055584858,0.003089676,-4.23E-06,0.157918066,0.024938114,-5.21E-06,0.062297184,0.003880939,5.368453515,2.535855064,6.430560904
76,0.394,0.816,Mokita ? Til I Dont (Lyrics)-V13uPlC0Tr0.wav,107.6660156,136645,1352.920792,0.349660873,0.313380688,0.098207451,0.491272569,0.281641364,0.079321861,0.262213179,0.120737659,0.014577582,6.70812273,76.29310608,5820.638184,-3.690444231,55.82484436,3116.41333,0.007943293,3.923728466,15.39564514,0.140194848,0.099925339,0.009985073,1688.008699,828.7836653,686882.3638,1765.458186,429.5636331,184524.9149,24.87314609,16.77060806,281.2532946,3492.899712,1627.543005,2648896.232,1.533957915,2.340325336,5.477122678,0.019566697,0.074088103,0.005489047,0.082499312,0.067238452,0.004521009,1.26E-06,0.108375475,0.011745244,1.76E-05,0.107681781,0.011595367,4.053043084,2.332160679,5.438973433
77,0.465,0.299,Niall Horan - Put A Little Love On Me (Official)-bO3S8CKafbE.wav,99.38401442,116060,1247.956989,0.361272395,0.302691907,0.091622382,0.44870007,0.274055868,0.075106621,0.244134818,0.154050394,0.023731524,13.52126694,77.39038086,5989.270508,-1.535469294,67.93389893,4615.01416,0.009846523,2.327415466,5.416862965,0.203135863,0.132409006,0.017532146,1106.860583,584.9312947,342144.6196,1383.642766,534.0203528,285177.7372,24.70649028,15.29993218,234.0879248,2226.565703,1391.784127,1937063.055,2.227833634,3.170170028,10.04997801,-0.020433269,0.084649751,0.00716558,0.047127455,0.031772255,0.001009476,8.70E-06,0.205545023,0.042248759,2.48E-05,0.074892737,0.005608922,14.47067574,7.966027035,63.45758672
78,0.778,0.413,Nick Cave & The Bad Seeds - Straight To You-CYbOHXMtelU.wav,143.5546875,183554,1292.633803,0.343879074,0.296611547,0.087978408,0.454953045,0.275901705,0.076121755,0.246541489,0.150168664,0.022550628,1.063958645,5.305552959,28.14889145,-5.140325069,71.7477417,5147.73877,0.007248768,1.767265797,3.12322855,0.068107121,0.02253958,0.000508033,1596.572054,865.7527155,749527.7644,1562.505677,593.9918761,352826.3489,26.75472195,16.51066172,272.6019506,3147.147636,1847.614583,3413679.647,0.897686951,1.148052347,1.318024191,0.01350705,0.087710733,0.007693173,0.090174436,0.057106438,0.003261145,4.86E-07,0.058075622,0.003372778,-8.96E-06,0.025062436,0.000628126,6.494621315,4.283714125,18.3502067
79,0.589,0.11,Nightly - Twenty Something (Stripped Sessions)-apOsvCbeHPw.wav,99.38401442,123132,1383.505618,0.497079283,0.280840904,0.078871608,0.262744695,0.290460825,0.084367499,0.177854496,0.227378784,0.051701112,10.58027935,73.76701355,5441.572754,3.483733177,70.4405365,4961.869141,0.013334129,2.176154375,4.735647678,0.203091741,0.060250182,0.003630084,897.2363668,621.7213297,386537.4118,1226.783425,604.1432855,364989.1094,24.9286772,14.4417404,208.5638658,1881.542789,1486.684686,2210231.354,1.492648818,1.678062155,2.815892595,0.001722905,0.132849661,0.017649032,0.023928994,0.036770309,0.001352056,-1.76E-05,0.200385302,0.040154267,-9.30E-06,0.032070138,0.001028494,7.546485261,1.599364451,2.557966648
80,0.628,0.567,Nina Nesbitt - Black & Blue (Lyric Video)-8VGv8-IUY00.wav,71.77734375,88157,1259.385714,0.293013662,0.300633162,0.090380296,0.429438561,0.284498781,0.080939561,0.241651181,0.157917827,0.02493804,8.093524933,87.86869049,7720.907227,-4.429881096,53.11620331,2821.331055,0.011444245,2.775934458,7.705811977,0.149001762,0.112815298,0.012727291,1550.450769,684.6758553,468781.0269,1611.491688,430.2472538,185112.6994,25.55791649,15.58973092,243.03971,3193.280691,1443.080509,2082481.356,1.676417549,2.479085746,6.145866138,0.027918065,0.090845566,0.008252917,0.070664917,0.051663644,0.002669132,-6.03E-06,0.135097548,0.018251346,-2.25E-05,0.096297696,0.009273246,6.849886621,2.873425997,8.256576958
81,0.332,0.515,Nina Nesbitt - Still Waiting To Start-ABBtVeY7Cbs.wav,86.1328125,112499,1278.397727,0.277493894,0.308532864,0.095192529,0.357429504,0.299438119,0.089663193,0.221175178,0.185512463,0.034414874,7.805409908,70.28517151,4940.004883,-6.333621979,61.95285416,3838.15625,0.013588453,2.972142458,8.833630562,0.156859994,0.092817143,0.008615023,1316.680137,774.9516511,600550.0615,1492.411874,534.406779,285590.6055,27.56824354,14.1551452,200.3681356,2708.650288,1635.192311,2673853.893,1.259148061,1.644612174,2.704749204,0.009001531,0.116116965,0.01348315,0.059716192,0.056344859,0.003174743,1.25E-05,0.164697871,0.027125387,5.34E-05,0.058410823,0.003411824,6.159092971,3.040447807,9.244322869
82,0.211,0.362,Noah Cyrus ft. Leon Bridges - July (Lyric Video)-WQl4ldBoGtE.wav,71.77734375,75537,1162.107692,0.273542404,0.300938725,0.090564109,0.401506484,0.291053474,0.084712118,0.237125115,0.164636002,0.027105013,8.10746479,48.97519302,2398.56958,-5.655321598,64.87918854,4209.309082,0.00930172,3.397572041,11.54349613,0.169939041,0.080230072,0.006436865,1159.968138,668.2735646,446589.5571,1400.143476,426.6453396,182026.2458,27.50012423,14.55442337,211.8312396,2384.810579,1512.700877,2288263.942,1.613945111,2.14768778,4.612562802,0.018404774,0.10698047,0.011444821,0.05105109,0.045274105,0.002049745,-5.39E-07,0.161756396,0.026165131,-2.66E-05,0.057136968,0.003264633,2.181514739,1.203310722,1.447956693
83,0.864,0.74,P!nk - Hurts 2B Human ft. Khalid-Z25aDKQ7Ojw.wav,123.046875,158285,1376.391304,0.306611776,0.312376797,0.097579256,0.40958035,0.294131607,0.0865134,0.235817501,0.166503572,0.027723439,3.605054617,37.5017662,1406.382446,-5.78445673,67.81571198,4598.970703,0.012253573,2.634717226,6.941734791,0.100423403,0.076138407,0.005797057,1233.479049,678.9359951,460954.0855,1492.550984,406.5829859,165309.7244,24.55371744,14.69695977,216.0006264,2409.931261,1436.489653,2063502.524,0.966604188,1.508445972,2.275409251,0.012560841,0.096293213,0.009272383,0.055597169,0.054176024,0.002935042,4.28E-06,0.097668283,0.009539094,-7.41E-06,0.05459363,0.002980465,6.900970522,3.539071503,12.52502711
84,0.54,0.249,Parachute - Had It All-t7gZ7GuTTRE.wav,78.30255682,93018,1431.046154,0.355451137,0.325439543,0.105910897,0.424395025,0.313616693,0.098355435,0.235361167,0.167148002,0.027938454,6.625912189,60.25832367,3631.06543,-4.426655769,58.33164978,3402.581543,0.005187033,2.897451639,8.395225525,0.1436349,0.089633472,0.008034159,1483.767374,846.7177056,716930.873,1504.051618,480.6386744,231013.5353,25.56340751,16.16976563,261.4613206,2825.374582,1676.203994,2809659.829,1.283136167,1.793124563,3.215295699,0.015460147,0.094945101,0.009014572,0.074681899,0.075934963,0.005766119,2.92E-06,0.140921935,0.019858994,-1.87E-06,0.071217239,0.005071895,10.68814512,1.636588461,2.67842179
