,energy,valance,song_name,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cq_mean,chroma_cq_std,chroma_cq_var,chroma_cens_mean,chroma_cens_std,chroma_cens_var,melspectrogram_mean,melspectrogram_std,melspectrogram_var,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var,rms_mean,rms_std,rms_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,contrast_mean,contrast_std,contrast_var,rolloff_mean,rolloff_std,rolloff_var,poly_mean,poly_std,poly_var,tonnetz_mean,tonnetz_std,tonnetz_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,frame_mean,frame_std,frame_var
31,0.787,0.409,Hot Shade & Mike Perry - Dive (Ft. Chris James) [Lyric Video]-LmoXSJ5QomU.wav,123.046875,158738,1356.735043,0.370862424,0.307865322,0.094781056,0.4586896,0.292003155,0.085265845,0.247977485,0.14669016,0.021518003,15.07722664,130.2679138,16969.72852,1.633045912,44.80883789,2007.831909,0.012368126,2.530335188,6.402595997,0.236050233,0.108291082,0.011726958,1742.271337,574.669354,330244.8665,1796.325687,390.6975986,152644.6136,25.61704471,17.40524446,302.9425348,3709.594235,1228.756476,1509842.478,2.74984343,3.33527943,11.12408888,0.008860925,0.076519844,0.005855287,0.077452668,0.045785783,0.002096338,1.38E-05,0.210626051,0.044363335,5.45E-06,0.104205951,0.01085888,4.487256236,1.26035114,1.588484995
32,0.747,0.629,Jack & Jack - No One Compares To You (Official Video)-eUJA5I5lG6E.wav,151.9990809,184896,1359.529412,0.274884641,0.306683779,0.094054945,0.417075336,0.289792985,0.083979979,0.243658544,0.154802607,0.023963847,8.066357613,69.90174103,4886.25293,-3.565198421,49.0537262,2406.268066,0.013257271,2.496729612,6.233659267,0.171359763,0.085663587,0.007338251,1875.536597,749.9108382,562366.2652,1738.948473,444.6795561,197739.9076,25.66211935,16.74653169,280.4463238,3787.502097,1325.927215,1758082.981,1.976545556,2.488154406,6.190912346,-0.022057292,0.087532777,0.007661987,0.08932599,0.061255804,0.003752274,3.84E-06,0.152599916,0.023286734,3.81E-05,0.082590647,0.006821215,5.571628118,1.262479739,1.593855092
33,0.688,0.849,James Blunt - The Truth [Official Video]-8PBIEedo2pU.wav,123.046875,155932,1392.25,0.381086439,0.32385993,0.10488525,0.439153671,0.313313574,0.0981654,0.230601473,0.162527918,0.026415324,19.34666443,182.0652008,33147.73828,1.973795176,58.5308876,3425.86499,0.011796101,3.257387161,10.61057091,0.25614953,0.133403897,0.017796598,1128.432046,603.9420309,364745.9767,1452.191678,552.5132874,305270.9328,23.9854855,15.98439625,255.5009235,2372.727319,1497.99229,2243980.901,2.347110818,3.101463055,9.619073081,-0.009736386,0.075674199,0.005726584,0.039391485,0.030938244,0.000957175,3.34E-05,0.204005063,0.041618064,-9.45E-05,0.152816489,0.023352878,7.718312925,1.245711073,1.551796077
34,0.843,0.71,"Jax Jones, Bebe Rexha - Harder-fM7_jMD8EIM.wav",103.359375,125867,1284.357143,0.309491724,0.314475775,0.098895021,0.430303007,0.293925583,0.086392254,0.248100571,0.147578589,0.02177944,21.54779053,149.8908386,22467.26172,0.249161229,45.7329216,2091.500244,0.011236601,3.648199081,13.30935669,0.282135516,0.127775684,0.016326625,1837.518335,761.6194041,580064.1167,1785.577103,366.2518628,134140.427,26.36294658,16.71015967,279.2294362,3864.659964,1365.063101,1863397.27,3.033694332,3.871982222,14.99224633,-0.002138098,0.084810785,0.007192869,0.087981705,0.061665455,0.003802628,-1.74E-05,0.226254836,0.051191248,-2.25E-05,0.146776915,0.021543462,3.81968254,2.272882506,5.165994886
35,0.589,0.757,Jesper Jenset - Bad Vibrations-fW1_kp18coc.wav,99.38401442,123568,1300.715789,0.366765231,0.322811723,0.104207411,0.406238794,0.314200222,0.09872178,0.232974947,0.170458227,0.029056007,9.380129814,102.5241623,10511.20313,0.837540269,53.02832794,2812.003662,0.007547251,3.744016171,14.01765633,0.178265214,0.09532655,0.009087152,1652.939129,767.463051,588999.5347,1755.638967,462.1685237,213599.7443,26.1625417,17.15161717,294.1779715,3473.091499,1538.393577,2366654.799,1.767968863,2.322153749,5.392398032,-0.004819307,0.095954491,0.009207264,0.06673807,0.056349138,0.003175225,-4.24E-06,0.142056778,0.020180129,-3.35E-05,0.113882869,0.012969308,4.347936508,1.681321545,2.826842139
36,0.649,0.672,John De Sohn - Happy Kids (Lyrics)-4KPLcWq5ABI.wav,123.046875,157491,1290.909836,0.316320032,0.29299435,0.085845694,0.449908793,0.273229301,0.074654259,0.251526586,0.141660545,0.02006771,8.21776104,60.77759933,3693.916504,-1.611011863,43.24861526,1870.442627,0.014092035,2.549516916,6.50003624,0.17558229,0.090741664,0.008234049,2173.716463,534.9052271,286123.602,1983.903692,264.3822474,69897.97276,26.13842221,18.03915921,325.4112649,4520.131001,963.163122,927683.1996,2.388782697,3.045586305,9.275595942,0.011994684,0.083081417,0.006902522,0.115896691,0.051489954,0.002651215,-1.43E-05,0.155340597,0.024130702,3.52E-05,0.075026639,0.005628997,2.323156463,1.41288177,1.996234897
37,0.786,0.786,John De Sohn – Love You Better (Lyrics) ft. Rasmus Hagen-teU3AhSjYv0.wav,135.9991776,173790,1287.333333,0.324384809,0.308840394,0.095382385,0.422175437,0.293581367,0.086190023,0.240383698,0.15984058,0.025549011,7.321014881,87.01406097,7571.447266,-3.723581314,47.26010513,2233.517578,0.013419522,2.676907301,7.165832996,0.153517172,0.092536449,0.008562994,1915.676992,681.1732191,463996.9545,1886.090774,414.3896778,171718.8051,25.35305573,17.71734082,313.9041657,4165.858143,1415.429621,2003441.013,1.764266147,2.333539207,5.445405231,0.003659798,0.087916758,0.007729356,0.081484957,0.050978128,0.00259877,-9.22E-07,0.136287957,0.018574407,-3.03E-07,0.086730614,0.0075222,2.164099773,1.260452201,1.588739752
38,0.784,0.652,Jonas Blue - What I Like About You ft. Theresa Rex-mSx-dRURkKc.wav,151.9990809,192883,1277.370861,0.361963272,0.30745104,0.094526149,0.503854573,0.274077266,0.075118341,0.259545643,0.126370063,0.015969393,1.383380055,10.70030403,114.4965134,-9.075074196,67.22409821,4519.079102,0.007603209,3.178825617,10.10493183,0.066153951,0.047488052,0.002255115,1636.338687,787.4150881,620022.521,1557.749966,406.275882,165060.0923,24.84857014,16.36389984,267.7772181,3121.889456,1398.503246,1955811.329,0.817596383,1.201665725,1.444000515,-0.00896055,0.072354087,0.005235114,0.09128743,0.071363215,0.005092708,1.01E-05,0.057344377,0.003288378,-5.05E-06,0.042780992,0.001830213,9.6258322,2.826179224,7.987289005
39,0.845,0.888,"Jonas Blue, HRVY - Younger-WGB0UpLNK8I.wav",107.6660156,125282,1240.415842,0.426643431,0.306736112,0.094087049,0.514748275,0.287457317,0.082631715,0.264917457,0.114682492,0.013152074,18.4808979,157.6566315,24855.61523,0.247690648,44.95578766,2021.022949,0.007862226,3.474529028,12.07235241,0.263712108,0.135528356,0.018367937,2294.446958,885.3440303,783834.0519,1952.449918,364.5536251,132899.3456,25.2437964,18.50615083,342.4776185,4546.535008,1372.722295,1884366.499,3.273712508,4.265293602,18.19272951,0.001471551,0.067368736,0.004538547,0.122808403,0.089540419,0.008017487,-2.27E-05,0.200298652,0.040119547,9.80E-05,0.166281924,0.027649678,3.306521542,1.621268382,2.628511166
40,0.898,0.472,"Jonas Blue, Liam Payne, Lennon Stella - Polaroid-77RmU8QcM4k.wav",112.3471467,138770,1524.945055,0.382654756,0.321679205,0.103477508,0.459118426,0.282269895,0.0796763,0.24830319,0.147237425,0.021678859,9.7004776,125.0279236,15631.98145,-1.269741058,48.84275436,2385.614746,0.012089863,2.310755491,5.339590549,0.177214742,0.116819225,0.013646731,1961.843723,954.2446551,910582.8618,1811.568421,547.4638685,299716.6873,24.57182842,17.43567403,304.0027288,4043.36305,1840.774178,3388449.573,2.129448908,2.975392308,8.852959385,0.00377895,0.077373991,0.005986735,0.09041801,0.061006487,0.003721791,1.84E-05,0.15948227,0.025434595,-5.56E-05,0.100283414,0.010056764,12.65603628,4.368928568,19.08753683
41,0.496,0.874,Jonas Brothers - Only Human-kBNt8hYvn8A.wav,184.5703125,233232,1430.871166,0.383816153,0.322110683,0.103755295,0.497771978,0.290795684,0.084562123,0.259555477,0.123118009,0.015158044,3.61077261,30.77269936,946.9590454,-1.224856973,63.58750153,4043.370361,0.011541245,4.481185913,20.08102798,0.111767255,0.057820287,0.003343185,1681.075977,762.6801026,581680.9388,1777.582834,584.262189,341362.3055,24.5247145,17.51526149,306.7843851,3645.644622,1675.152124,2806134.638,1.149228704,1.53290759,2.34980568,0.009823705,0.072615086,0.005272951,0.072125036,0.048285216,0.002331462,-1.11E-05,0.096113868,0.009237876,5.44E-06,0.056068473,0.003143674,6.326276644,2.014262141,4.057251972
42,0.733,0.933,Jonas Brothers - Sucker-CnAmeh0-E-U.wav,135.9991776,175383,1359.55814,0.349025816,0.315936506,0.099815875,0.500706553,0.287722915,0.082784474,0.262954664,0.119114139,0.014188178,3.079370737,19.2531662,370.6844177,-2.627389193,60.56610489,3668.253174,0.006330347,3.822256088,14.60964203,0.105537228,0.055286475,0.003056594,1999.109843,781.2010196,610275.033,1921.23904,354.8268724,125902.1093,24.52718392,17.63972773,311.1599943,4191.441322,1349.363372,1820781.51,1.310252316,1.812118942,3.28377506,0.002486057,0.074151776,0.005498486,0.097348051,0.070515986,0.004972504,2.68E-05,0.079738252,0.006358189,2.75E-05,0.062502712,0.003906589,6.622331066,1.446094333,2.091188821
43,0.698,0.324,Jonas Brothers - What A Man Gotta Do-XejVB_fba04.wav,112.3471467,140123,1309.560748,0.358853817,0.321299553,0.103233397,0.440824121,0.299298108,0.089579351,0.238831492,0.154616852,0.023906371,9.468757629,102.2729645,10459.75977,-0.326230347,57.22296143,3274.467529,0.012818092,3.282981873,10.77796936,0.162969127,0.126398027,0.015976463,1857.599558,899.5610379,809210.0609,1884.297257,504.4935805,254513.7727,24.41562264,17.54318181,307.7632279,4017.809038,1684.684335,2838161.307,1.765424739,2.758315586,7.608304869,0.015174533,0.072274251,0.005223567,0.079806774,0.065315991,0.004266179,2.21E-05,0.146620288,0.02149751,0.000110575,0.098555736,0.009713233,4.051882086,0.766346453,0.587286886
44,0.909,0.222,"JP Cooper, Astrid S - Sing It With Me-78Ex_vru4SU.wav",151.9990809,179776,1302.724638,0.304614007,0.29420951,0.086559229,0.483374447,0.267262816,0.071429409,0.257752749,0.129987899,0.016896854,8.607208252,58.10111237,3375.739258,-3.312953711,54.53167343,2973.703369,0.010838098,2.786010265,7.761853218,0.17617391,0.08919207,0.007955225,1829.971669,796.1110055,633792.733,1777.431387,624.0668621,389459.4483,25.93091451,17.49813798,306.1848329,3860.626655,1894.22942,3588105.095,2.128801387,2.710696675,7.347876462,0.00440982,0.08137781,0.006622348,0.09214967,0.051352967,0.002637127,6.75E-06,0.160966516,0.025910219,6.83E-06,0.075211599,0.005656785,6.128907029,1.997799815,3.991204101
45,0.947,0.662,Jubel - Dancing In The Moonlight (feat. NEIMY)-tYwBRlgeK9Q.wav,117.4538352,152901,1284.882353,0.311468869,0.310138047,0.09618561,0.402895957,0.290161729,0.084193826,0.237062348,0.164726368,0.027134776,12.46066952,130.6678314,17074.08203,-1.423624635,47.49251938,2255.539551,0.008834883,3.032922745,9.198620796,0.208612993,0.105821744,0.011198242,1730.6787,708.7774802,502365.5165,1782.262288,368.4069675,135723.6937,26.36231604,15.68242821,245.9385546,3718.569181,1343.050833,1803785.539,2.059455422,2.472196985,6.111757931,0.006708083,0.086526217,0.007486786,0.076789974,0.055138386,0.003040242,-3.75E-06,0.193598598,0.037480418,-1.35E-05,0.076518252,0.005855043,2.659845805,1.435689533,2.061204435
46,0.75,0.688,Julie Bergan - Kiss Somebody (with Seeb) (OFFICIAL MUSIC VIDEO)-OZd2R2mzKSs.wav,103.359375,133990,1288.365385,0.327519,0.296995223,0.088206157,0.485487938,0.276188612,0.076280147,0.255147669,0.135029627,0.018233,11.63737011,93.09896851,8667.417969,0.488093913,43.66709518,1906.815063,0.007979315,2.437745094,5.942600727,0.20716764,0.109855913,0.012068321,2208.0733,632.5224931,400084.7043,1992.142402,299.8651868,89919.13024,25.99939332,18.69653837,349.560547,4610.972118,1124.987944,1265597.874,2.641924121,3.369732158,11.35509482,0.000950582,0.073203397,0.005358737,0.117415012,0.059509624,0.003541395,3.47E-06,0.187023744,0.034977883,-5.77E-05,0.08756423,0.007667495,2.071219955,1.070301387,1.145545058
47,0.953,0.737,Katy Perry - Never Really Over (Official)-aEb5gNsmGJ8.wav,99.38401442,125108,1359.869565,0.334901035,0.314664662,0.099013843,0.467895418,0.286334902,0.081987679,0.252301377,0.140275973,0.019677349,6.103303432,57.94045639,3357.09668,-5.95896101,59.81468964,3577.797119,0.012992988,2.708554029,7.336265087,0.134747535,0.101564921,0.010315433,2001.25017,791.7577354,626880.3116,1814.222136,425.8235985,181325.7371,24.52554429,16.96294463,287.7414906,4018.038203,1389.805234,1931558.589,1.622201635,2.458017714,6.041851083,0.007042381,0.079489794,0.006318627,0.121488305,0.090067889,0.008112225,-1.04E-05,0.123284705,0.015199118,4.76E-05,0.0842259,0.007094002,12.76981406,4.597975967,21.14138299
48,0.631,0.602,Katy Perry - Small Talk (Official)-YqunQaPQumk.wav,117.4538352,143839,1344.28972,0.349141419,0.319681883,0.102196507,0.421795249,0.312179148,0.097455814,0.234114234,0.159258859,0.025363384,9.49510479,82.53884888,6812.661133,-1.974949002,57.88063431,3350.167725,0.004794669,3.912572622,15.30822372,0.174759001,0.10806141,0.011677268,1640.865624,847.5147017,718281.1696,1608.767836,521.5619733,272026.892,24.81044524,16.43707744,270.1775147,3296.709232,1568.116357,2458988.908,1.857138673,2.675777094,7.159783055,-0.001551709,0.097700938,0.009545473,0.084317139,0.073165238,0.005353152,4.97E-06,0.143253058,0.020521438,2.44E-05,0.122176372,0.014927066,6.047637188,1.666385267,2.776839857
49,0.781,0.579,"Kris Kross Amsterdam, Conor Maynard - Ooh Girl (feat. A Boogie Wit Da Hoodie) [Official Lyric Video]-elTx2LoACuA.wav",143.5546875,180394,1279.390071,0.371451408,0.305767834,0.093493968,0.479813844,0.291683584,0.085079312,0.252530117,0.139863767,0.019561873,19.6435585,155.0688629,24046.35352,4.22302103,44.7869072,2005.867065,0.010822847,2.888025284,8.340689659,0.271175325,0.106421083,0.011325447,1509.180786,569.7778121,324646.7552,1757.380006,369.0946755,136230.8795,25.17728141,17.53290509,307.4027608,3180.355769,1442.618468,2081148.045,2.996938418,3.535825097,12.50205912,-0.005986128,0.070408983,0.004957425,0.06003384,0.037192669,0.001383295,-6.37E-06,0.217652485,0.047372606,-4.94E-05,0.134608075,0.018119333,3.272852608,2.013231331,4.053100391
50,0.678,0.402,Kygo & Whitney Houston - Higher Love (Official Video)-JR49dyo-y0E.wav,103.359375,125849,1258.49,0.374076575,0.305560708,0.093367346,0.553673804,0.266481668,0.071012482,0.267512127,0.108492373,0.011770595,4.626955986,44.64930725,1993.560547,-1.798614979,57.29164886,3282.333008,0.009393064,2.339159966,5.471669197,0.117955022,0.07981351,0.006370196,1453.567175,603.6994798,364453.0619,1691.645579,420.3385781,176684.5203,23.89531667,16.88757121,285.1900613,3084.843846,1436.174284,2062596.575,1.349900224,1.827181783,3.338593267,0.000278431,0.072445856,0.005248402,0.068055522,0.043901526,0.001927344,-1.77E-05,0.09025225,0.008145468,-0.000103573,0.080218159,0.006434953,13.45828571,5.53315685,30.61582473
51,0.575,0.492,Kygo - Happy Now ft. Sandro Cavazza-zaIsVnmwdqg.wav,151.9990809,185676,1254.567568,0.374205738,0.321384162,0.103287771,0.500464559,0.286160499,0.081887834,0.252153618,0.140541403,0.019751886,3.57450676,34.84925461,1214.470459,-7.332324982,69.66886902,4853.751465,0.008604219,2.491598606,6.208063602,0.093378648,0.082543276,0.006813393,1493.121247,518.3293366,268665.3011,1547.418305,420.4707445,176795.6469,24.38411043,15.91445237,253.2697943,2855.157735,1203.310381,1447955.873,0.90701702,1.471698038,2.165895117,-0.005131447,0.078674755,0.006189717,0.080144451,0.054706996,0.002992855,2.40E-07,0.103807203,0.010775936,-2.56E-05,0.039071437,0.001526577,28.27261678,6.684001784,44.67587984
52,0.505,0.4,Lost Kings - Anti-Everything (Lyrics) feat. Loren Gray-Ms7TGigvDXs.wav,103.359375,125512,1476.611765,0.340045303,0.308768064,0.095337711,0.493791938,0.295966089,0.087595917,0.252532432,0.139859586,0.019560704,11.46983051,145.2647247,21101.83984,-0.447301447,60.2593956,3631.194824,0.005288226,2.837773561,8.052958488,0.182485297,0.126605511,0.016028954,1213.871226,723.8904452,524017.3767,1426.463556,549.3351002,301769.0523,24.78205589,15.27794313,233.4155464,2527.293051,1728.508408,2987741.317,1.744840954,2.439654826,5.951915669,0.020822824,0.078373928,0.006142473,0.053857006,0.040416509,0.001633494,-9.97E-06,0.148302704,0.021993693,-1.82E-05,0.135351986,0.018320158,2.550712018,1.569629003,2.463735207
53,0.766,0.482,Lucas & Steve - Perfect (feat. Haris) [Official Music Video]-84bv7WV0SGo.wav,117.4538352,149382,1276.769231,0.305919975,0.301699609,0.091022648,0.435097516,0.279548317,0.07814727,0.246147619,0.150813405,0.022744683,13.1247654,124.6533203,15538.4502,-1.096113682,44.48274994,1978.714966,0.004896894,2.574905634,6.630139351,0.218677014,0.109607182,0.012013735,1861.549722,647.5353367,419302.0123,1922.371216,383.5376176,147101.1041,25.97436171,17.75371758,315.1944878,4076.233685,1513.40294,2290388.46,2.593818869,3.166659048,10.02772953,-0.016171175,0.082559954,0.006816146,0.091494912,0.055395409,0.003068651,6.95E-07,0.192820981,0.037179932,-1.33E-05,0.091732919,0.008414928,2.690031746,1.670808855,2.79160223
54,0.881,0.234,Mabel - Don't Call Me Up-9TQKyDD9Yig.wav,99.38401442,124843,1300.447917,0.314330131,0.313625634,0.098361038,0.441021949,0.286617219,0.082149424,0.247232611,0.149028083,0.02220937,2.371566057,17.54561615,307.8486633,-8.287628174,63.29332733,4006.045166,0.012441459,2.875212431,8.266846657,0.093442529,0.050981037,0.002599066,1827.910069,639.7799672,409318.4065,1718.256331,360.1008607,129672.6299,26.97481254,16.38320521,268.4094128,3645.886287,1172.924326,1375751.475,1.0219822,1.393088115,1.940694496,0.006556072,0.087251323,0.007612793,0.095010763,0.054030591,0.002919305,-8.63E-07,0.087004684,0.007569815,-4.98E-07,0.042756595,0.001828126,4.733387755,2.36085713,5.57364639
55,0.834,0.562,Mark Diamond - Monster (Lyrics)-C1ca32qcNno.wav,123.046875,158744,1290.601626,0.328243673,0.305068523,0.093066797,0.444975138,0.280975431,0.078947194,0.246434985,0.150343379,0.022603132,14.48014069,109.9219818,12082.84277,-4.258066177,47.89038849,2293.489258,0.011663446,2.870170116,8.237876892,0.22060056,0.126977459,0.016123276,1895.329947,669.284617,447941.8986,1794.452237,375.9787626,141360.03,25.53319771,17.08891172,292.0309037,3914.963827,1215.899106,1478410.636,2.723065824,3.70222853,13.70649609,0.003349852,0.090508715,0.008191828,0.092763422,0.065363967,0.004272448,-1.26E-07,0.203188971,0.041285761,3.80E-05,0.095289029,0.009079999,3.15907483,1.739846813,3.027066934
56,0.739,0.363,Martin Garrix feat. Clinton Kane - Drown (Official Video)-iGS07iQaAcg.wav,123.046875,155507,1317.855932,0.308504641,0.29797855,0.088791214,0.462276995,0.267777294,0.071704686,0.254590162,0.136077855,0.018517183,15.02302647,116.2355423,13510.70117,1.110835314,44.04907227,1940.320801,0.003939051,2.511171818,6.305984497,0.233564213,0.109771475,0.012049777,1657.31309,594.2248225,353103.1396,1707.620349,392.3231937,153917.4883,25.17981205,17.17923523,295.126123,3446.233328,1324.252021,1753643.414,2.95306662,3.592517798,12.90618413,-0.014046801,0.078586039,0.006175766,0.080190369,0.045030338,0.002027731,-1.82E-05,0.201267958,0.040508792,2.20E-05,0.099244386,0.009849448,3.911401361,1.575974347,2.483695143
57,0.742,0.648,"Martin Jensen, Malte Ebert - I Could Get Used To This-aguT34VFGH8.wav",80.74951172,95893,1278.573333,0.310970485,0.304663748,0.092820004,0.493196905,0.272174031,0.074078701,0.263137104,0.118710563,0.014092198,9.742533684,88.84817505,7893.997559,-3.587816238,49.21500778,2422.116943,0.013693918,2.937366486,8.62812233,0.179416701,0.10522043,0.011071339,1897.144555,745.3404708,555532.4174,1848.344234,538.0124804,289457.4291,25.17176614,16.80799327,282.5086379,4089.341939,1647.397467,2713918.413,2.129953043,2.808952609,7.890214761,-0.016452372,0.070576918,0.004981101,0.093856197,0.055357429,0.003064445,-6.61E-07,0.154005289,0.023717627,-3.04E-05,0.094934382,0.009012537,4.722938776,1.826694809,3.336813926
58,0.783,0.745,Mass Anthem _ Never Knew Official Lyric Video-CiFdN5IV31Y.wav,135.9991776,172162,1345.015625,0.41650489,0.309918106,0.096049234,0.536859334,0.278687418,0.077666678,0.26542353,0.113506312,0.012883683,11.86875439,126.0875244,15898.06348,1.808329225,47.23204803,2230.866211,0.013821678,2.84822917,8.112409592,0.200019762,0.106567368,0.011356604,1902.446771,742.6543161,551535.4332,1987.498591,379.1114274,143725.4744,24.91830767,17.87644407,319.5672526,4250.549298,1496.186055,2238572.712,2.153836587,2.640805619,6.973854317,0.00138592,0.064873195,0.004208531,0.086324308,0.066338199,0.004400757,-1.30E-06,0.16170378,0.026148111,2.25E-05,0.102553315,0.010517182,5.485714286,1.86040785,3.461117367
59,0.573,0.685,Matoma - Bruised Not Broken (feat. MNEK & Kiana Ledé) [Official Music Video]-cd4xCkCK_As.wav,112.3471467,139425,1279.12844,0.362192452,0.313941985,0.098559573,0.413478583,0.297825605,0.088700086,0.246359575,0.150466917,0.022640293,4.260136604,35.55867004,1264.419067,-1.79306078,53.6823616,2881.795898,0.012044264,3.491443157,12.19017601,0.121258527,0.062756389,0.003938365,2041.780817,684.9671636,469180.0152,2100.91212,288.2795004,83105.07036,25.5252756,18.52772248,343.2765004,4629.501173,1263.247682,1595794.706,1.34331302,1.74422846,3.042332919,-0.009440642,0.086068681,0.007407818,0.081528419,0.062300561,0.00388136,-1.00E-05,0.105903745,0.011215604,1.90E-06,0.056620449,0.003205875,2.940807256,1.813153989,3.287527387
60,0.733,0.549,Mesto - Don't Worry (feat. Aloe Blacc) [Official Music Video]-dOJJpqnLEMA.wav,123.046875,161080,1342.333333,0.306185156,0.298935026,0.089362144,0.440936804,0.275383681,0.075836167,0.246493988,0.150246621,0.022574047,1.317917824,9.784900665,95.74428558,-6.064474106,63.81811523,4072.751709,0.011216039,2.535230398,6.427393436,0.069912396,0.031691067,0.001004324,1682.029192,524.6270088,275233.4983,1775.090625,430.062819,184954.0283,26.49671853,17.26217633,297.9827318,3651.302921,1365.750848,1865275.379,0.806061731,0.977011146,0.95455078,-0.007172432,0.085631532,0.007332759,0.074674719,0.030506135,0.000930624,-1.76E-07,0.06479954,0.004198981,1.66E-05,0.025485553,0.000649513,1.461696145,0.782945573,0.61300377
61,0.837,0.668,Mike Perry - Until I Die (Ft. Joe Buck) [Lyric Video]-ijp_8CU8au8.wav,99.38401442,125873,1271.444444,0.319503456,0.300622016,0.090373591,0.503661633,0.278258324,0.0774277,0.259442738,0.126581195,0.016022799,15.4294548,113.7250824,12933.39355,0.02258282,45.16881561,2040.221924,0.012438202,2.720180035,7.399378777,0.241659254,0.106109791,0.011259288,1806.335716,636.1150383,404642.3419,1849.317434,402.8529381,162290.4897,26.48430846,17.72177094,314.0611653,3879.855706,1369.226133,1874780.204,2.938780849,3.575435283,12.78373747,-0.005908843,0.076268438,0.005816875,0.088399881,0.051649659,0.002667687,-2.81E-05,0.194309354,0.037756126,-0.000102329,0.130866051,0.017125925,2.275555556,1.201282059,1.443078586
62,0.674,0.378,"NOTD, Daya - Wanted (Lyric Video)-evrYDKwJm3E.wav",95.703125,120967,1440.083333,0.338764906,0.313649595,0.098376065,0.477443308,0.289029956,0.083538324,0.25186932,0.141050271,0.019895179,19.17580032,196.7367249,38705.33594,1.750080585,46.84349823,2194.313232,0.014767176,2.82398653,7.974900246,0.256213218,0.138817534,0.019270306,1659.44798,569.3585098,324169.1127,1730.237349,392.8390026,154322.482,25.80928918,16.8468387,283.8159742,3608.940677,1234.702345,1524489.881,2.701635044,3.427354705,11.74676028,-0.000947898,0.07285293,0.005307549,0.074083641,0.044274663,0.001960246,1.73E-05,0.210558504,0.044334885,-8.53E-05,0.148316234,0.021997707,8.744634921,3.534488991,12.49261243
63,0.876,0.918,"NOTD, Felix Jaehn - So Close (ft. Georgia Ku & Captain Cuts) (Official Video)-5uV82m-U7Vg.wav",123.046875,160157,1281.256,0.357521534,0.309864968,0.096016295,0.519379675,0.282744467,0.079944432,0.260028732,0.125373011,0.015718392,11.35333157,119.7722549,14345.39355,-0.173000425,50.13090134,2513.107178,0.0120567,2.641875029,6.979503632,0.19336839,0.111541986,0.012441615,1543.111018,648.1143442,420052.2032,1630.33834,415.3406969,172507.8945,24.94540924,17.01256308,289.4273026,3225.838827,1404.917068,1973791.968,2.296642042,2.969113911,8.815637417,-0.004030994,0.071011244,0.005042597,0.07577354,0.05161682,0.002664296,7.87E-07,0.130602941,0.017057126,-7.04E-05,0.142132834,0.020201743,8.717931973,2.371500644,5.624015305
64,0.788,0.845,"NOTD, Shy Martin - Keep You Mine (Lyric Video)-fuI0bEdoF30.wav",135.9991776,171108,1286.526316,0.312945992,0.308783263,0.095347099,0.450404316,0.284249365,0.080797695,0.252023866,0.140773947,0.019817304,11.64090919,82.15319061,6749.146973,-0.97396332,47.10031891,2218.440186,0.011776333,3.306999445,10.93624496,0.203946471,0.103024729,0.010614094,1876.873697,652.4372998,425674.4301,1813.358891,373.4546121,139468.3473,24.93232842,17.48465684,305.7132249,3952.5011,1287.538463,1657755.294,2.574334722,3.434846189,11.79816834,-0.007509607,0.081901817,0.006707908,0.092542146,0.062026355,0.003847269,1.68E-05,0.165192127,0.027288437,-1.59E-05,0.110647857,0.012242949,3.6861678,1.678930779,2.818808561
65,0.605,0.64,OneRepublic - Rescue Me (Official Music Video)-Nym5stAJAt8.wav,123.046875,106080,1657.5,0.34119162,0.300942004,0.090566091,0.424248576,0.290458053,0.084365875,0.236098324,0.166105132,0.027590915,5.562912464,42.30288315,1789.534058,-5.139657497,65.98856354,4354.490234,0.011429635,2.527052641,6.385994911,0.124124743,0.092614241,0.008577397,1286.004667,576.6882917,332569.3858,1469.192263,391.0285949,152903.362,25.62165551,15.08929491,227.6868209,2625.175793,1252.181676,1567958.95,1.324673895,1.967337903,3.870418423,0.003162247,0.097430401,0.009492683,0.05680011,0.034481153,0.00118895,1.83E-05,0.135249376,0.018292395,8.41E-06,0.045744184,0.00209253,20.91421315,6.056684264,36.68342428
66,0.739,0.173,P!nk - Can We Pretend (Lyric Video) ft. Cash Cash-KVlgHjzZN0k.wav,151.9990809,197291,1281.11039,0.31004861,0.302956015,0.091782354,0.431193471,0.290276051,0.084260181,0.2426282,0.156412563,0.02446489,12.42440319,89.02194977,7924.907227,0.58748275,45.89856339,2106.678223,0.011658081,2.810012341,7.896169186,0.219342232,0.095081508,0.009040493,1684.974581,643.3040934,413840.1566,1664.949272,382.6876906,146449.8685,26.20908672,17.27424132,298.3994132,3347.033928,1254.794439,1574509.085,2.633699662,3.16379746,10.00961437,0.006375415,0.088088085,0.007759511,0.088174448,0.053185913,0.002828741,-4.76E-06,0.182857603,0.033436906,-1.32E-05,0.105270453,0.011081868,2.6110839,1.166868567,1.361582252
